sku_id,category,base_price,brand,product_name
SKU_015160,Sports,48.0,"Johnson, Yu and Garcia",Optional coherent database
SKU_015161,Automotive,912.1,Mercer Group,Versatile heuristic instruction set
SKU_015162,Beauty,185.99,"Edwards, Frank and Reid",Implemented upward-trending open system
SKU_015163,Home & Kitchen,863.66,Bowen-Smith,Fundamental national collaboration
SKU_015164,Toys,183.84,Jones-Pope,Reactive responsive adapter
SKU_015165,Electronics,74.73,"Moore, Harvey and Patel",Grass-roots needs-based Local Area Network
SKU_015166,Automotive,937.3,Bryan-Wood,Multi-tiered contextually-based capacity
SKU_015167,Sports,545.41,Williamson Inc,Multi-layered 3rdgeneration conglomeration
SKU_015168,Sports,387.82,Ortiz Inc,Mandatory responsive array
SKU_015169,Toys,580.64,Johnson PLC,Switchable radical utilization
SKU_015170,Beauty,107.67,Stevens PLC,Stand-alone multi-state complexity
SKU_015171,Books,754.98,Ashley-Johns,Inverse 24hour leverage
SKU_015172,Beauty,125.38,"Morrison, Diaz and Aguilar",Implemented zero administration initiative
SKU_015173,Sports,263.85,Mayer-Wright,Object-based responsive capacity
SKU_015174,Books,76.32,Greene-Ferguson,Up-sized zero tolerance application
SKU_015175,Electronics,640.01,Lewis PLC,Seamless background projection
SKU_015176,Toys,558.07,"Lane, Murphy and Obrien",Cross-platform zero-defect project
SKU_015177,Toys,516.44,Burke Inc,Assimilated executive orchestration
SKU_015178,Books,201.09,Jackson-Guerrero,Profit-focused executive installation
SKU_015179,Beauty,757.57,Underwood Inc,Automated solution-oriented toolset
SKU_015180,Sports,765.44,"Alvarez, Hurley and Park",Progressive multi-state application
SKU_015181,Fashion,571.65,Woods-Thompson,Cross-platform actuating functionalities
SKU_015182,Toys,561.45,Maynard PLC,Profit-focused transitional focus group
SKU_015183,Electronics,481.46,"Berger, Brown and Rios",Synergized coherent Internet solution
SKU_015184,Electronics,586.93,Adams PLC,Total 24hour hub
SKU_015185,Books,169.11,Moore-Valdez,Re-contextualized well-modulated initiative
SKU_015186,Sports,998.86,Flores LLC,Cloned directional strategy
SKU_015187,Fashion,792.53,"Hess, Hill and Moore",Upgradable zero tolerance knowledgebase
SKU_015188,Toys,717.17,Clayton PLC,Polarized even-keeled Graphic Interface
SKU_015189,Toys,172.54,"Morgan, Jacobs and Moore",Profit-focused explicit access
SKU_015190,Books,316.87,Rojas-Taylor,Automated zero administration methodology
SKU_015191,Home & Kitchen,696.72,Bryant and Sons,Customer-focused demand-driven strategy
SKU_015192,Sports,542.59,Gordon LLC,Business-focused 24/7 budgetary management
SKU_015193,Toys,743.79,Carter Ltd,Front-line composite moderator
SKU_015194,Electronics,185.29,"Ross, Compton and Schultz",User-friendly real-time secured line
SKU_015195,Books,968.24,"Davis, Lee and Webb",Integrated national moratorium
SKU_015196,Home & Kitchen,527.35,Fox Inc,Grass-roots national application
SKU_015197,Electronics,256.09,Owens LLC,Operative well-modulated process improvement
SKU_015198,Beauty,206.71,Becker and Sons,Stand-alone human-resource circuit
SKU_015199,Toys,805.03,"Brown, Moore and Norris",Future-proofed system-worthy conglomeration
SKU_015200,Electronics,488.37,Dunn Ltd,Fully-configurable attitude-oriented conglomeration
SKU_015201,Home & Kitchen,185.97,"Kaiser, Mercado and Graham",Enhanced analyzing extranet
SKU_015202,Beauty,18.42,"Moore, Brown and Tanner",Business-focused grid-enabled help-desk
SKU_015203,Beauty,297.69,Jacobs PLC,Multi-channeled systemic Internet solution
SKU_015204,Beauty,437.25,"Smith, Moody and Robinson",Cross-group next generation knowledgebase
SKU_015205,Sports,111.67,"Harris, Anderson and Schroeder",Advanced methodical orchestration
SKU_015206,Beauty,792.87,Walters-Juarez,Multi-channeled zero-defect info-mediaries
SKU_015207,Home & Kitchen,523.3,Lewis-Cooper,Focused static extranet
SKU_015208,Home & Kitchen,945.89,Mendoza-Chan,Grass-roots non-volatile help-desk
SKU_015209,Sports,980.74,Avila Group,Networked eco-centric encryption
SKU_015210,Electronics,185.41,Norris Inc,Organized tangible database
SKU_015211,Home & Kitchen,367.14,"Taylor, Buchanan and Farrell",Distributed fault-tolerant monitoring
SKU_015212,Books,209.3,"Butler, Mcclure and Rojas",Total zero-defect hierarchy
SKU_015213,Books,643.41,Johnson Ltd,Quality-focused high-level alliance
SKU_015214,Beauty,165.69,Gray and Sons,Optional modular portal
SKU_015215,Electronics,592.89,"Rowland, Taylor and Alvarado",Optimized reciprocal core
SKU_015216,Automotive,261.22,Newman Inc,Distributed multimedia collaboration
SKU_015217,Fashion,31.35,"Owen, Reed and Johnson",Exclusive high-level function
SKU_015218,Home & Kitchen,467.54,Green LLC,Monitored dedicated open system
SKU_015219,Fashion,814.99,Finley LLC,Versatile coherent hierarchy
SKU_015220,Beauty,748.56,"Wood, Flores and King",Triple-buffered even-keeled attitude
SKU_015221,Fashion,765.6,Garza Group,Right-sized composite capability
SKU_015222,Electronics,899.18,"Stevenson, Long and Martin",Quality-focused exuding framework
SKU_015223,Home & Kitchen,156.35,Schneider Ltd,Down-sized local migration
SKU_015224,Books,311.16,Rangel Ltd,Pre-emptive national Graphic Interface
SKU_015225,Home & Kitchen,588.83,"Hobbs, Moore and Lowe",Robust bottom-line database
SKU_015226,Sports,941.51,Mckinney and Sons,Cross-group 24hour strategy
SKU_015227,Electronics,422.24,Lynch-Edwards,Up-sized incremental strategy
SKU_015228,Fashion,579.88,Parker Ltd,Enterprise-wide system-worthy function
SKU_015229,Electronics,563.49,"Barnes, Berry and Rodriguez",Switchable explicit algorithm
SKU_015230,Home & Kitchen,107.4,Brown Ltd,Optional non-volatile synergy
SKU_015231,Fashion,240.27,Miller-Andersen,Intuitive scalable website
SKU_015232,Fashion,533.29,Haynes Inc,Fundamental interactive hierarchy
SKU_015233,Electronics,877.71,Martinez Inc,Realigned executive migration
SKU_015234,Books,88.32,Ramsey-Morgan,Future-proofed next generation product
SKU_015235,Home & Kitchen,691.91,Mckay-Bailey,Assimilated zero tolerance hardware
SKU_015236,Beauty,700.84,"Wood, Martin and Taylor",Re-engineered national circuit
SKU_015237,Beauty,534.52,"Scott, Carr and Mercer",Persistent homogeneous secured line
SKU_015238,Automotive,954.98,"Gonzales, Davis and Todd",Open-architected asymmetric moderator
SKU_015239,Fashion,561.16,Ortega Group,Automated 5thgeneration customer loyalty
SKU_015240,Electronics,573.7,"Powell, Matthews and Cabrera",Re-engineered local function
SKU_015241,Beauty,574.69,Tate-Armstrong,Re-engineered systematic paradigm
SKU_015242,Home & Kitchen,724.45,Ross Ltd,Enterprise-wide solution-oriented capacity
SKU_015243,Home & Kitchen,358.21,"Walker, Carr and Neal",Robust transitional utilization
SKU_015244,Toys,841.2,"Burnett, Jackson and Gonzales",Synergistic interactive product
SKU_015245,Home & Kitchen,629.99,Black-Hays,Secured 6thgeneration model
SKU_015246,Electronics,662.83,Brown-Martinez,Persistent object-oriented service-desk
SKU_015247,Books,281.2,Johnson and Sons,Proactive systemic portal
SKU_015248,Electronics,456.29,"Shea, Brown and Villarreal",Down-sized uniform interface
SKU_015249,Fashion,238.27,"Bryant, Wu and Thomas",Upgradable asynchronous initiative
SKU_015250,Beauty,92.84,"Charles, Atkins and Arnold",Synergized discrete superstructure
SKU_015251,Home & Kitchen,766.25,"Hunter, Baker and Elliott",Digitized content-based flexibility
SKU_015252,Home & Kitchen,892.94,Brown and Sons,Innovative transitional task-force
SKU_015253,Beauty,127.97,Roberts Inc,Triple-buffered didactic migration
SKU_015254,Sports,12.43,Evans Ltd,Re-contextualized holistic artificial intelligence
SKU_015255,Electronics,190.65,Crane Ltd,Versatile mobile encryption
SKU_015256,Electronics,550.39,Hall Inc,Fundamental dedicated adapter
SKU_015257,Electronics,142.02,Green Group,Automated mission-critical circuit
SKU_015258,Toys,966.03,Jones-Williams,Enterprise-wide reciprocal encryption
SKU_015259,Sports,451.49,Turner-Carpenter,Ergonomic neutral hierarchy
SKU_015260,Sports,498.11,Galvan-Roberts,Cross-group contextually-based system engine
SKU_015261,Sports,688.3,"Holland, Davis and Brown",Versatile 24/7 conglomeration
SKU_015262,Toys,937.45,Smith-Martinez,Seamless web-enabled toolset
SKU_015263,Toys,760.36,Conner Inc,Centralized bifurcated task-force
SKU_015264,Electronics,348.36,"Guerra, Kelly and Estrada",Switchable responsive matrix
SKU_015265,Automotive,100.3,Pham Group,Versatile coherent benchmark
SKU_015266,Sports,828.9,"Hayes, Robinson and Morales",Programmable systemic adapter
SKU_015267,Fashion,112.39,"Yu, Soto and Preston",Operative content-based access
SKU_015268,Home & Kitchen,612.36,"Peterson, Jackson and Cooke",Vision-oriented needs-based pricing structure
SKU_015269,Electronics,139.21,Jackson-Henderson,Cross-platform object-oriented complexity
SKU_015270,Beauty,714.58,Huffman-Young,Grass-roots client-driven installation
SKU_015271,Fashion,164.93,Ritter Group,Customizable maximized model
SKU_015272,Automotive,747.87,"Craig, Kim and Burton",Re-engineered grid-enabled time-frame
SKU_015273,Toys,796.91,Maxwell Inc,Versatile impactful concept
SKU_015274,Beauty,934.6,Salazar and Sons,Polarized modular challenge
SKU_015275,Toys,332.06,"Espinoza, Bailey and Smith",Focused empowering artificial intelligence
SKU_015276,Toys,309.05,Joseph-Ward,Cloned contextually-based standardization
SKU_015277,Toys,642.26,Washington-Williams,Cloned interactive product
SKU_015278,Fashion,270.49,Weeks Group,Assimilated optimal throughput
SKU_015279,Toys,347.55,Powers-Tucker,Re-engineered neutral strategy
SKU_015280,Beauty,891.77,"Barnes, Smith and Robinson",Down-sized logistical time-frame
SKU_015281,Beauty,949.37,Ibarra-Landry,Balanced clear-thinking model
SKU_015282,Electronics,461.54,"Cummings, Graham and Kelley",Up-sized systemic neural-net
SKU_015283,Books,221.35,Hoover Ltd,User-centric foreground circuit
SKU_015284,Toys,352.69,"Campbell, Yates and Krause",Re-contextualized neutral structure
SKU_015285,Books,925.89,"Holland, Jackson and Scott",Open-architected real-time matrix
SKU_015286,Beauty,503.18,Rios and Sons,Virtual multi-state attitude
SKU_015287,Toys,538.22,Stone-Wu,Organic national knowledgebase
SKU_015288,Electronics,650.14,Burgess-Nelson,Open-source didactic projection
SKU_015289,Sports,369.16,Wade-Murray,Profit-focused maximized protocol
SKU_015290,Books,513.86,Santiago and Sons,Multi-layered tertiary hardware
SKU_015291,Books,145.93,"Atkins, Williams and Wilson",Exclusive next generation framework
SKU_015292,Beauty,581.34,"Parrish, Lee and Nguyen",Organic modular neural-net
SKU_015293,Beauty,399.69,Campbell LLC,Pre-emptive full-range hardware
SKU_015294,Sports,114.55,Williams Group,Extended secondary emulation
SKU_015295,Books,848.36,Meyer PLC,Integrated full-range emulation
SKU_015296,Automotive,106.63,"Watson, Jackson and Patel",Distributed local encryption
SKU_015297,Toys,422.62,"Fowler, Rivera and Gibson",Programmable object-oriented groupware
SKU_015298,Beauty,135.34,Campbell-Young,Secured 24/7 conglomeration
SKU_015299,Automotive,179.36,Fischer-Gomez,Organized background Local Area Network
SKU_015300,Home & Kitchen,826.77,Figueroa LLC,Managed 4thgeneration customer loyalty
SKU_015301,Toys,208.64,Solis Group,Customizable disintermediate installation
SKU_015302,Automotive,609.14,Gonzalez-Walker,Cross-platform uniform circuit
SKU_015303,Books,542.26,"Bailey, Humphrey and Sims",Ergonomic analyzing process improvement
SKU_015304,Beauty,724.86,Marks LLC,User-friendly value-added attitude
SKU_015305,Automotive,353.6,Willis Ltd,Expanded maximized hub
SKU_015306,Home & Kitchen,405.0,Johnson-Miles,Enterprise-wide scalable approach
SKU_015307,Beauty,391.22,"Hicks, Thompson and Martin",Inverse neutral data-warehouse
SKU_015308,Toys,490.17,Myers-Bates,Cross-platform secondary firmware
SKU_015309,Electronics,71.47,Riley-Sosa,Extended attitude-oriented open system
SKU_015310,Books,186.51,"Knox, Gibbs and Adams",Distributed directional extranet
SKU_015311,Sports,815.67,Perez and Sons,Profit-focused content-based attitude
SKU_015312,Automotive,430.43,Thomas Inc,Profound directional leverage
SKU_015313,Books,565.26,Cook-Frost,Organic optimal infrastructure
SKU_015314,Electronics,353.38,Gross-Washington,Public-key multi-tasking architecture
SKU_015315,Fashion,551.12,Brown-Ayala,Mandatory homogeneous contingency
SKU_015316,Automotive,60.52,Wright-Ellison,Object-based attitude-oriented core
SKU_015317,Beauty,280.79,Olson-Joseph,Networked optimizing intranet
SKU_015318,Home & Kitchen,435.59,Knight-Mendez,Customer-focused client-driven system engine
SKU_015319,Fashion,670.47,Clements-Phillips,Proactive dynamic projection
SKU_015320,Toys,984.02,Ward and Sons,Polarized real-time algorithm
SKU_015321,Home & Kitchen,966.7,"Edwards, Steele and Black",Upgradable high-level system engine
SKU_015322,Home & Kitchen,533.13,Wells and Sons,Enterprise-wide user-facing budgetary management
SKU_015323,Books,715.05,Ferguson PLC,Configurable upward-trending open system
SKU_015324,Electronics,79.46,Morales-Oconnor,Pre-emptive client-driven Graphic Interface
SKU_015325,Toys,32.86,Coleman-Griffin,Configurable encompassing capacity
SKU_015326,Toys,996.93,"Price, Morrow and Rivera",Business-focused grid-enabled definition
SKU_015327,Home & Kitchen,353.43,Moyer-Castillo,Grass-roots responsive middleware
SKU_015328,Toys,118.82,Taylor Inc,Grass-roots secondary matrices
SKU_015329,Electronics,783.08,Hernandez Inc,Universal hybrid paradigm
SKU_015330,Books,616.1,"Johnson, Campbell and Day",Open-architected composite projection
SKU_015331,Books,625.96,"Clark, Horn and Larsen",Digitized coherent project
SKU_015332,Electronics,667.83,"Johnson, Newman and Spears",Secured composite concept
SKU_015333,Home & Kitchen,505.68,Johnson-Gibson,Proactive next generation alliance
SKU_015334,Automotive,458.31,"Saunders, Gaines and Hall",Front-line didactic attitude
SKU_015335,Toys,58.01,David LLC,Down-sized analyzing alliance
SKU_015336,Sports,176.02,Kelly Group,Synergistic zero tolerance array
SKU_015337,Home & Kitchen,322.72,"Barr, Howell and Medina",Extended mobile moratorium
SKU_015338,Automotive,654.27,Rodriguez and Sons,Cloned mobile leverage
SKU_015339,Electronics,830.77,Stone-Houston,Devolved uniform customer loyalty
SKU_015340,Electronics,340.41,Grant Ltd,Compatible cohesive framework
SKU_015341,Home & Kitchen,826.69,Jacobs Inc,Profound national process improvement
SKU_015342,Home & Kitchen,534.27,Ballard and Sons,Front-line multi-state emulation
SKU_015343,Books,941.43,Singleton Ltd,Realigned well-modulated customer loyalty
SKU_015344,Fashion,809.74,Johnson Ltd,Proactive directional support
SKU_015345,Electronics,278.53,Mitchell-Bush,Versatile maximized hub
SKU_015346,Books,557.34,"Galloway, Li and Flores",Reduced human-resource benchmark
SKU_015347,Fashion,807.54,Castillo-Andrade,Inverse 24/7 hub
SKU_015348,Sports,175.5,Williams Ltd,Customer-focused intermediate definition
SKU_015349,Automotive,377.26,Cooper Ltd,Streamlined system-worthy intranet
SKU_015350,Books,584.71,Norton-Pennington,Reactive tertiary system engine
SKU_015351,Automotive,665.6,Anderson LLC,Pre-emptive encompassing definition
SKU_015352,Fashion,582.63,Franklin Inc,Organized explicit hierarchy
SKU_015353,Beauty,370.91,"Edwards, Mcdaniel and Morrison",Diverse hybrid capability
SKU_015354,Toys,587.69,Wilcox Ltd,Realigned national framework
SKU_015355,Sports,731.53,Rice Inc,Digitized national open architecture
SKU_015356,Beauty,612.16,"Wolfe, Lewis and Beck",Universal bottom-line orchestration
SKU_015357,Toys,286.15,Perkins-Edwards,Virtual leadingedge strategy
SKU_015358,Electronics,832.18,Barrett and Sons,Pre-emptive full-range database
SKU_015359,Automotive,130.11,Fowler-Dunn,Versatile leadingedge collaboration
SKU_015360,Fashion,260.54,Hall PLC,Automated cohesive model
SKU_015361,Home & Kitchen,723.48,"Ryan, Smith and Melton",Down-sized real-time leverage
SKU_015362,Books,154.43,Harvey-Anderson,Operative multi-state database
SKU_015363,Automotive,911.05,Ross-Benjamin,Decentralized optimizing complexity
SKU_015364,Sports,244.56,Larson-Jones,Realigned non-volatile functionalities
SKU_015365,Books,224.75,Rivera-Romero,Multi-layered empowering challenge
SKU_015366,Home & Kitchen,300.67,"Marshall, Taylor and Smith",Pre-emptive encompassing open system
SKU_015367,Electronics,929.02,"Lam, Arellano and Brown",Ameliorated homogeneous productivity
SKU_015368,Books,266.61,Price-Wu,Profit-focused next generation parallelism
SKU_015369,Toys,65.17,Martin-Graham,De-engineered mission-critical artificial intelligence
SKU_015370,Toys,153.39,"Flores, Johnson and Ortiz",Multi-channeled fault-tolerant task-force
SKU_015371,Automotive,446.2,Long-Larson,Synergized radical firmware
SKU_015372,Toys,84.39,"Peters, Wilson and Caldwell",Advanced transitional synergy
SKU_015373,Toys,409.58,Mullins-Garcia,Persevering 3rdgeneration encryption
SKU_015374,Fashion,204.81,Tucker-Tran,Multi-tiered uniform benchmark
SKU_015375,Home & Kitchen,45.72,Woods LLC,Expanded zero tolerance solution
SKU_015376,Beauty,602.44,Lang-Gardner,Devolved client-server parallelism
SKU_015377,Books,896.15,Brown PLC,Realigned radical core
SKU_015378,Beauty,441.49,Vasquez LLC,Customizable transitional array
